>SAMEA6262319.contig00014 len=105750
>SAMN34576059.contig00249 len=7852
>SAMN34576059.contig00253 len=7760
>SAMN34576059.contig00260 len=7594
>SAMN34576059.contig00268 len=7326
>SAMN34576059.contig00272 len=7273
>SAMN34576059.contig00273 len=7246
>SAMN34576059.contig00311 len=5992
>SAMN34576059.contig00390 len=4287
>SAMN34576059.contig00408 len=4043
>SAMN34576059.contig00429 len=3627
>SAMN34576059.contig00444 len=3367
>SAMN34576059.contig00485 len=2796
>SAMN34576059.contig00501 len=2584
>SAMN34576060.contig00001 len=158534
>SAMN34576060.contig00007 len=70591
>SAMN34576060.contig00023 len=40788
>SAMN34576060.contig00024 len=40743
>SAMN34576060.contig00034 len=37359
>SAMN34576060.contig00037 len=35218
>SAMN34576060.contig00047 len=28585
>SAMN34576060.contig00067 len=22839
>SAMN34576060.contig00080 len=20262
>SAMN34576060.contig00085 len=19577
>SAMN34576060.contig00098 len=17937
>SAMN34576060.contig00130 len=15457
>SAMN34576060.contig00132 len=15351
>SAMN34576060.contig00139 len=14795
>SAMN34576060.contig00140 len=14793
>SAMN34576060.contig00142 len=14435
>SAMN34576060.contig00146 len=14242
>SAMN34576060.contig00147 len=14222
>SAMN34576060.contig00153 len=13364
>SAMN34576060.contig00155 len=13284
>SAMN34576060.contig00167 len=12636
>SAMN34576060.contig00169 len=12549
>SAMN34576060.contig00184 len=10897
>SAMN34576060.contig00186 len=10728
>SAMN34576060.contig00217 len=8896
>SAMN34576060.contig00226 len=8623
>SAMN34576060.contig00232 len=8478
>SAMN34576060.contig00236 len=8236
>SAMN34576060.contig00242 len=7918
>SAMN34576060.contig00254 len=7615
>SAMN34576060.contig00259 len=7297
>SAMN34576060.contig00270 len=6770
>SAMN34576060.contig00294 len=5957
>SAMN34576060.contig00298 len=5806
>SAMN34576060.contig00300 len=5742
>SAMN34576060.contig00306 len=5451
>SAMN34576060.contig00311 len=5376
>SAMN34576060.contig00321 len=5142
>SAMN34576060.contig00336 len=4544
>SAMN34576060.contig00346 len=4312
>SAMN34576060.contig00349 len=4280
>SAMN34576060.contig00361 len=4091
>SAMN34576060.contig00373 len=3876
>SAMN34576060.contig00377 len=3773
>SAMN34576060.contig00383 len=3680
>SAMN34576060.contig00425 len=2640
>SAMN34576060.contig00529 len=1253
>SAMN34576060.contig00546 len=1128
>SAMN34576060.contig00576 len=908
>SAMN34576061.contig00003 len=131043
>SAMN34576061.contig00048 len=37408
>SAMN34576061.contig00070 len=28286
>SAMN34576061.contig00079 len=24132
>SAMN34576061.contig00081 len=23479
>SAMN34576061.contig00082 len=23424
>SAMN34576061.contig00089 len=21961
>SAMN34576061.contig00090 len=21870
>SAMN34576061.contig00113 len=16663
>SAMN34576061.contig00127 len=14624
>SAMN34576061.contig00130 len=14424
>SAMN34576061.contig00133 len=14143
>SAMN34576061.contig00155 len=11333
>SAMN34576061.contig00165 len=9742
>SAMN34576061.contig00183 len=7800
>SAMN34576061.contig00185 len=7632
>SAMN34576061.contig00205 len=6284
>SAMN34576061.contig00208 len=5998
>SAMN34576061.contig00241 len=3957
>SAMN34576062.contig00051 len=37525
>SAMN34576062.contig00052 len=36175
>SAMN34576062.contig00074 len=26585
>SAMN34576062.contig00102 len=16415
>SAMN34576062.contig00104 len=14643
>SAMN34576062.contig00106 len=14547
>SAMN34576062.contig00107 len=14387
>SAMN34576062.contig00114 len=12175
>SAMN34576062.contig00136 len=7794
>SAMN34576062.contig00166 len=3999
>SAMN34576062.contig00169 len=3728
>SAMN34576063.contig00011 len=103349
>SAMN34576063.contig00013 len=91333
>SAMN34576063.contig00017 len=80163
>SAMN34576063.contig00019 len=79421
>SAMN34576063.contig00034 len=54516
>SAMN34576063.contig00036 len=52328
>SAMN34576063.contig00040 len=50252
>SAMN34576063.contig00046 len=46212
>SAMN34576063.contig00048 len=43288
>SAMN34576063.contig00058 len=37810
>SAMN34576063.contig00063 len=34449
>SAMN34576063.contig00068 len=31752
>SAMN34576063.contig00081 len=24914
>SAMN34576063.contig00103 len=18177
>SAMN34576063.contig00109 len=17476
>SAMN34576063.contig00113 len=16209
>SAMN34576063.contig00120 len=14629
>SAMN34576063.contig00157 len=7840
>SAMN34576063.contig00158 len=7751
>SAMN34576063.contig00170 len=6333
>SAMN34576063.contig00180 len=5402
>SAMN34576064.contig00018 len=81002
>SAMN34576064.contig00035 len=49869
>SAMN34576064.contig00061 len=29610
>SAMN34576064.contig00066 len=27726
>SAMN34576064.contig00069 len=26516
>SAMN34576064.contig00071 len=25961
>SAMN34576064.contig00072 len=25781
>SAMN34576064.contig00073 len=25777
>SAMN34576064.contig00074 len=25502
>SAMN34576064.contig00098 len=20334
>SAMN34576064.contig00131 len=14481
>SAMN34576064.contig00140 len=12356
>SAMN34576064.contig00143 len=12144
>SAMN34576064.contig00150 len=11439
>SAMN34576064.contig00169 len=9453
>SAMN34576064.contig00175 len=8799
>SAMN34576064.contig00176 len=8762
>SAMN34576064.contig00188 len=7808
>SAMN34576064.contig00197 len=6323
>SAMN34576064.contig00239 len=3893
>SAMN34576064.contig00264 len=2455
>SAMN34576064.contig00295 len=1271
>SAMN34576065.contig00009 len=233015
>SAMN34576065.contig00012 len=194294
>SAMN34576065.contig00014 len=137288
>SAMN34576065.contig00019 len=116111
>SAMN34576065.contig00026 len=90909
>SAMN34576066.contig00012 len=249045
>SAMN34576066.contig00014 len=170793
>SAMN34576066.contig00017 len=97942
>SAMN34576066.contig00031 len=40471
>SAMN34576066.contig00032 len=29590
>SAMN34576067.contig00008 len=197713
>SAMN34576067.contig00016 len=135311
>SAMN34576067.contig00034 len=64177
>SAMN34576067.contig00038 len=53461
>SAMN34576068.contig00005 len=351486
>SAMN34576068.contig00007 len=291884
>SAMN34576068.contig00016 len=139005
>SAMN34576068.contig00018 len=126821
>SAMN34576068.contig00020 len=124729
>SAMN34576069.contig00011 len=202505
>SAMN34576069.contig00012 len=189975
>SAMN34576069.contig00018 len=98718
>SAMN34576069.contig00021 len=90955
>SAMN34576069.contig00042 len=41328
>SAMN34576069.contig00046 len=37798
>SAMN34576069.contig00064 len=5466
>SAMN34576070.contig00003 len=518630
>SAMN34576070.contig00006 len=309949
>SAMN34576070.contig00016 len=135316
>SAMN34576070.contig00026 len=58753
>SAMN34576071.contig00001 len=421464
>SAMN34576071.contig00018 len=139035
>SAMN34576071.contig00041 len=41143
>SAMN34576071.contig00043 len=36804
>SAMN34576072.contig00011 len=202539
>SAMN34576072.contig00013 len=189710
>SAMN34576072.contig00016 len=135063
>SAMN34576072.contig00021 len=98714
>SAMN34576072.contig00027 len=77264
>SAMN34576072.contig00033 len=41159
>SAMN34576072.contig00045 len=5501
>SAMN34576073.contig00003 len=422016
>SAMN34576073.contig00010 len=249134
>SAMN34576073.contig00014 len=202506
>SAMN34576073.contig00015 len=202447
>SAMN34576073.contig00033 len=41357
>SAMN34576073.contig00035 len=40668
>SAMN34576073.contig00036 len=40508
>SAMN34576073.contig00041 len=11503
>SAMN34576074.contig00012 len=235187
>SAMN34576074.contig00014 len=201616
>SAMN34576074.contig00016 len=137522
>SAMN34576074.contig00017 len=126977
>SAMN34576074.contig00018 len=115892
>SAMN34576074.contig00028 len=41194
>SAMN34576074.contig00032 len=33806
>SAMN34576075.contig00007 len=229296
>SAMN34576075.contig00009 len=178473
>SAMN34576075.contig00014 len=144080
>SAMN34576075.contig00015 len=143425
>SAMN34576075.contig00021 len=99183
>SAMN34576075.contig00031 len=87318
>SAMN34576075.contig00053 len=33805
>SAMN34576075.contig00060 len=9432
>SAMN34576076.contig00008 len=202569
>SAMN34576076.contig00015 len=140736
>SAMN34576076.contig00025 len=98802
>SAMN34576076.contig00036 len=71248
>SAMN34576076.contig00037 len=64864
>SAMN34576076.contig00046 len=33841
>SAMN34576076.contig00048 len=26549
>SAMN34576076.contig00053 len=9546
>SAMN34576076.contig00055 len=7964
>SAMN34576077.contig00007 len=237697
>SAMN34576077.contig00008 len=236005
>SAMN34576077.contig00012 len=202540
>SAMN34576077.contig00017 len=143922
>SAMN34576077.contig00025 len=98707
>SAMN34576077.contig00048 len=31242
>SAMN34576078.contig00008 len=240920
>SAMN34576078.contig00011 len=203313
>SAMN34576078.contig00020 len=98711
>SAMN34576078.contig00027 len=82392
>SAMN34576078.contig00040 len=45516
>SAMN34576078.contig00045 len=41129
>SAMN34576078.contig00046 len=40700
>SAMN34576078.contig00062 len=16714
>SAMN34576079.contig00007 len=231415
>SAMN34576079.contig00011 len=202503
>SAMN34576079.contig00016 len=166978
>SAMN34576079.contig00019 len=129735
>SAMN34576079.contig00033 len=63533
>SAMN34576079.contig00039 len=41363
>SAMN34576079.contig00040 len=40458
>SAMN34576079.contig00045 len=33805
>SAMN34576079.contig00048 len=26509
>SAMN34576079.contig00049 len=25564
>SAMN34576079.contig00054 len=9547
>SAMN34576079.contig00059 len=6906
>SAMN34576079.contig00060 len=6610
>SAMN34576079.contig00063 len=4331
>SAMN34576080.contig00009 len=188664
>SAMN34576080.contig00016 len=131826
>SAMN34576080.contig00018 len=121354
>SAMN34576080.contig00019 len=118671
>SAMN34576080.contig00031 len=45604
>SAMN34576081.contig00005 len=375065
>SAMN34576081.contig00007 len=291691
>SAMN34576081.contig00011 len=245748
>SAMN34576081.contig00014 len=171637
>SAMN34576081.contig00015 len=169818
>SAMN34576081.contig00025 len=99464
>SAMN34576081.contig00027 len=94220
>SAMN34576081.contig00035 len=44363
>SAMN34576081.contig00037 len=40752
>SAMN34576081.contig00040 len=26861
>SAMN34576082.contig00010 len=191134
>SAMN34576082.contig00012 len=170123
>SAMN34576082.contig00016 len=139617
>SAMN34576082.contig00021 len=105950
>SAMN34576082.contig00022 len=99464
>SAMN34576082.contig00023 len=94220
>SAMN34576082.contig00040 len=53795
>SAMN34576082.contig00050 len=40906
>SAMN34576082.contig00051 len=40776
>SAMN34576082.contig00062 len=26861
>SAMN34576082.contig00067 len=19277
>SAMN34576082.contig00069 len=16772
>SAMN34576082.contig00070 len=16050
>SAMN34576082.contig00073 len=14781
>SAMN34576082.contig00075 len=14525
>SAMN34576082.contig00080 len=6390
>SAMN34576083.contig00002 len=379244
>SAMN34576083.contig00010 len=226068
>SAMN34576083.contig00012 len=218637
>SAMN34576083.contig00013 len=201402
>SAMN34576083.contig00016 len=194151
>SAMN34576083.contig00032 len=66276
>SAMN34576083.contig00040 len=44364
>SAMN34576083.contig00042 len=40768
>SAMN34576083.contig00050 len=26861
>SAMN34576084.contig00005 len=291659
>SAMN34576084.contig00009 len=248061
>SAMN34576084.contig00012 len=195633
>SAMN34576084.contig00013 len=194153
>SAMN34576084.contig00015 len=185373
>SAMN34576084.contig00029 len=66445
>SAMN34576084.contig00036 len=44363
>SAMN34576084.contig00038 len=40776
>SAMN34576084.contig00045 len=34912
>SAMN34576084.contig00049 len=26861
>SAMN34576085.contig00004 len=375165
>SAMN34576085.contig00008 len=269787
>SAMN34576085.contig00009 len=247657
>SAMN34576085.contig00012 len=218530
>SAMN34576085.contig00020 len=105705
>SAMN34576085.contig00023 len=99465
>SAMN34576085.contig00024 len=94220
>SAMN34576085.contig00032 len=66275
>SAMN34576085.contig00042 len=44463
>SAMN34576085.contig00043 len=40766
>SAMN34576085.contig00050 len=26861
>SAMN34576085.contig00055 len=6403
>SAMN34576086.contig00005 len=374903
>SAMN34576086.contig00007 len=245068
>SAMN34576086.contig00009 len=226078
>SAMN34576086.contig00013 len=194152
>SAMN34576086.contig00019 len=139717
>SAMN34576086.contig00024 len=106236
>SAMN34576086.contig00033 len=66165
>SAMN34576086.contig00034 len=57527
>SAMN34576086.contig00040 len=40668
>SAMN34576086.contig00044 len=26861
>SAMN34576087.contig00006 len=432942
>SAMN34576087.contig00010 len=255466
>SAMN34576087.contig00011 len=245119
>SAMN34576087.contig00012 len=238586
>SAMN34576087.contig00015 len=175286
>SAMN34576087.contig00023 len=70617
>SAMN34576087.contig00030 len=26913
>SAMN34576087.contig00031 len=21047
>SAMN34576088.contig00006 len=433822
>SAMN34576088.contig00012 len=245430
>SAMN34576088.contig00013 len=239657
>SAMN34576088.contig00014 len=238586
>SAMN34576088.contig00015 len=175269
>SAMN34576088.contig00023 len=70638
>SAMN34576088.contig00029 len=26913
>SAMN34576089.contig00006 len=528432
>SAMN34576089.contig00007 len=433170
>SAMN34576089.contig00015 len=118526
>SAMN34576089.contig00026 len=10863
>SAMN34576090.contig00008 len=306761
>SAMN34576090.contig00011 len=245859
>SAMN34576090.contig00012 len=245120
>SAMN34576090.contig00013 len=238581
>SAMN34576090.contig00027 len=26913
>SAMN34576091.contig00009 len=290694
>SAMN34576091.contig00010 len=245853
>SAMN34576091.contig00011 len=244996
>SAMN34576091.contig00012 len=238581
>SAMN34576091.contig00028 len=26913
>SAMN34576092.contig00008 len=290582
>SAMN34576092.contig00011 len=247788
>SAMN34576092.contig00012 len=245120
>SAMN34576092.contig00013 len=238587
>SAMN34576092.contig00031 len=26913
>SAMN34576092.contig00037 len=5052
>SAMN34576093.contig00009 len=245121
>SAMN34576093.contig00010 len=238587
>SAMN34576093.contig00015 len=175740
>SAMN34576093.contig00018 len=115040
>SAMN34576093.contig00024 len=72536
>SAMN34576093.contig00025 len=70619
>SAMN34576093.contig00036 len=26913
>SAMN34576094.contig00010 len=290752
>SAMN34576094.contig00012 len=245847
>SAMN34576094.contig00013 len=245122
>SAMN34576094.contig00014 len=238581
>SAMN34576094.contig00025 len=26913
>SAMN34576095.contig00008 len=306649
>SAMN34576095.contig00012 len=245847
>SAMN34576095.contig00013 len=245162
>SAMN34576095.contig00014 len=238581
>SAMN34576095.contig00026 len=26913
>SAMN34576096.contig00009 len=304055
>SAMN34576096.contig00012 len=245847
>SAMN34576096.contig00013 len=245432
>SAMN34576096.contig00014 len=239221
>SAMN34576096.contig00025 len=26913
>SAMN34576098.contig00035 len=60406
>SAMN34576098.contig00043 len=47036
>SAMN34576098.contig00044 len=45376
>SAMN34576098.contig00051 len=29250
>SAMN34576098.contig00052 len=26866
>SAMN34576098.contig00059 len=12796
>SAMN34576099.contig00014 len=161682
>SAMN34576099.contig00016 len=136555
>SAMN34576099.contig00022 len=91068
>SAMN34576099.contig00032 len=60454
>SAMN34576099.contig00033 len=59048
>SAMN34576099.contig00044 len=26906
>SAMN34576099.contig00047 len=12836
>SAMN34576099.contig00055 len=5166
>SAMN34576100.contig00016 len=138538
>SAMN34576100.contig00017 len=136451
>SAMN34576100.contig00022 len=91068
>SAMN34576100.contig00034 len=60432
>SAMN34576100.contig00039 len=40967
>SAMN34576100.contig00042 len=29240
>SAMN34576100.contig00043 len=26906
>SAMN34576100.contig00051 len=12836
>SAMN34576100.contig00110 len=524
>SAMN34576101.contig00016 len=137305
>SAMN34576101.contig00017 len=136411
>SAMN34576101.contig00022 len=91028
>SAMN34576101.contig00032 len=60429
>SAMN34576101.contig00037 len=40903
>SAMN34576101.contig00040 len=29334
>SAMN34576101.contig00042 len=26866
>SAMN34576101.contig00045 len=12796
>SAMN34576102.contig00016 len=114329
>SAMN34576102.contig00019 len=91958
>SAMN34576102.contig00031 len=66059
>SAMN34576102.contig00034 len=60449
>SAMN34576102.contig00038 len=44613
>SAMN34576102.contig00041 len=40927
>SAMN34576102.contig00045 len=26866
>SAMN34576102.contig00049 len=12796
>SAMN34576102.contig00054 len=5072
>SAMN34576103.contig00018 len=91959
>SAMN34576103.contig00019 len=91028
>SAMN34576103.contig00029 len=66265
>SAMN34576103.contig00031 len=60450
>SAMN34576103.contig00032 len=53047
>SAMN34576103.contig00036 len=44613
>SAMN34576103.contig00038 len=40598
>SAMN34576103.contig00043 len=33048
>SAMN34576103.contig00044 len=26866
>SAMN34576103.contig00047 len=12796
>SAMN34576103.contig00051 len=5099
>SAMN34576104.contig00016 len=138577
>SAMN34576104.contig00017 len=136411
>SAMN34576104.contig00030 len=60437
>SAMN34576104.contig00033 len=50957
>SAMN34576104.contig00036 len=45748
>SAMN34576104.contig00040 len=29215
>SAMN34576104.contig00042 len=26866
>SAMN34576104.contig00047 len=12796
>SAMN34576105.contig00015 len=184516
>SAMN34576105.contig00019 len=117080
>SAMN34576105.contig00030 len=60429
>SAMN34576105.contig00037 len=29246
>SAMN34576105.contig00038 len=26866
>SAMN34576105.contig00047 len=12796
>SAMN34576106.contig00009 len=245065
>SAMN34576106.contig00010 len=232045
>SAMN34576106.contig00020 len=91967
>SAMN34576106.contig00031 len=44621
>SAMN34576106.contig00033 len=26874
>SAMN34576106.contig00038 len=12804
>SAMN34576107.contig00013 len=155045
>SAMN34576107.contig00014 len=152664
>SAMN34576107.contig00023 len=101745
>SAMN34576107.contig00047 len=34763
>SAMN34576107.contig00048 len=34390
>SAMN34576107.contig00050 len=26854
>SAMN34576107.contig00060 len=12784
>SAMN34576108.contig00028 len=67598
>SAMN34576108.contig00029 len=66252
>SAMN34576108.contig00036 len=47903
>SAMN34576108.contig00041 len=32679
>SAMN34576108.contig00050 len=9498
>SAMN34576108.contig00052 len=5348
>SAMN34576109.contig00030 len=67600
>SAMN34576109.contig00035 len=53124
>SAMN34576109.contig00040 len=48083
>SAMN34576109.contig00042 len=41206
>SAMN34576109.contig00050 len=28910
>SAMN34576109.contig00051 len=27639
>SAMN34576109.contig00060 len=9272
>SAMN34576109.contig00064 len=5131
>SAMN34576110.contig00020 len=91357
>SAMN34576110.contig00035 len=53791
>SAMN34576110.contig00037 len=46041
>SAMN34576110.contig00042 len=37391
>SAMN34576110.contig00043 len=37028
>SAMN34576110.contig00050 len=27595
>SAMN34576110.contig00065 len=6435
>SAMN34576110.contig00067 len=5134
>SAMN34576112.contig00017 len=152224
>SAMN34576112.contig00025 len=88931
>SAMN34576112.contig00030 len=67583
>SAMN34576112.contig00031 len=66378
>SAMN34576113.contig00013 len=203268
>SAMN34576113.contig00019 len=100010
>SAMN34576113.contig00022 len=67605
>SAMN34576113.contig00024 len=66226
>SAMN34576114.contig00006 len=327046
>SAMN34576114.contig00015 len=138778
>SAMN34576114.contig00016 len=128398
>SAMN34576114.contig00023 len=67599
>SAMN34576114.contig00036 len=6449
>SAMN34576115.contig00013 len=157594
>SAMN34576115.contig00018 len=110542
>SAMN34576115.contig00022 len=99797
>SAMN34576115.contig00026 len=67585
>SAMN34576115.contig00035 len=41183
>SAMN34576115.contig00052 len=11458
>SAMN34576115.contig00053 len=10360
>SAMN34576115.contig00054 len=10121
>SAMN34576115.contig00055 len=9557
>SAMN34576115.contig00056 len=9099
>SAMN34576115.contig00057 len=8753
>SAMN34576115.contig00060 len=8464
>SAMN34576115.contig00061 len=8149
>SAMN34576115.contig00062 len=8014
>SAMN34576115.contig00063 len=7990
>SAMN34576115.contig00064 len=7941
>SAMN34576115.contig00065 len=7728
>SAMN34576115.contig00066 len=7604
>SAMN34576115.contig00067 len=7461
>SAMN34576115.contig00069 len=6989
>SAMN34576115.contig00072 len=6311
>SAMN34576115.contig00073 len=6214
>SAMN34576115.contig00077 len=5847
>SAMN34576115.contig00078 len=5741
>SAMN34576115.contig00085 len=5184
>SAMN34576115.contig00086 len=5170
>SAMN34576115.contig00087 len=5137
>SAMN34576115.contig00090 len=4947
>SAMN34576115.contig00092 len=4793
>SAMN34576115.contig00093 len=4725
>SAMN34576115.contig00094 len=4670
>SAMN34576115.contig00095 len=4513
>SAMN34576115.contig00096 len=4501
>SAMN34576115.contig00098 len=4467
>SAMN34576115.contig00103 len=4167
>SAMN34576115.contig00104 len=4033
>SAMN34576115.contig00110 len=3548
>SAMN34576115.contig00111 len=3541
>SAMN34576115.contig00115 len=3361
>SAMN34576115.contig00119 len=3251
