sample_accession	run_accession	assembly_accession	assembly_seqkit_sum	asm_pipe_filter	asm_fasta_on_osf	dataset	scientific_name	sylph_species_pre_202505	in_hq_pre_202505	sylph_species	sylph_filter	hq_filter	osf_tarball_filename	osf_tarball_url	aws_url	comments
SAMN34576156	SRR24707060	ERZ26490369	seqkit.v0.1_DLS_k0_18da04cc8e20bf8f5ae4c85adead4a14	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576156.fa.gz	
SAMN34576157	SRR24707058	ERZ26490374	seqkit.v0.1_DLS_k0_dae5ba80ecc4022499bdfc32b28b20cf	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576157.fa.gz	
SAMN34576158	SRR24707057	ERZ26490378	seqkit.v0.1_DLS_k0_3550e6f21068ca7aa0073472ff5b0a56	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576158.fa.gz	
SAMN34576159	SRR24707056	ERZ26490386	seqkit.v0.1_DLS_k0_4f84cc337f81417777be2c3071f3229c	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576159.fa.gz	
SAMN34576160	SRR24707202	ERZ26490389	seqkit.v0.1_DLS_k0_211b4241029a77da7b6e5931bcf822d9	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576160.fa.gz	
SAMN34576161	SRR24707201	ERZ26490395	seqkit.v0.1_DLS_k0_7d5afe0e2fa8a18f0e5e427cf407ac0a	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576161.fa.gz	
SAMN34576162	SRR24707200	ERZ26490399	seqkit.v0.1_DLS_k0_9fb80c46a35b34e9c5ee49a79aef89f5	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576162.fa.gz	
SAMN34576163	SRR24707199	ERZ26490402	seqkit.v0.1_DLS_k0_2d4768330fc5e915a118615307bc06cf	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576163.fa.gz	
SAMN34576164	SRR24707198	ERZ26490409	seqkit.v0.1_DLS_k0_4dbcf2783f145b8921e3e38c0379672c	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576164.fa.gz	
SAMN34576165	SRR24707197	ERZ26490412	seqkit.v0.1_DLS_k0_264ec590978801b1e11e9e0eb395b4da	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576165.fa.gz	
SAMN34576166	SRR24707196	ERZ26490419	seqkit.v0.1_DLS_k0_2b3d9bf5def77131e4893e7d92f5556b	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576166.fa.gz	
SAMN34576167	SRR24707255	ERZ26490423	seqkit.v0.1_DLS_k0_1079b1b3b184cb593b95c59dd6ac73f5	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576167.fa.gz	
SAMN34576168	SRR24707254	ERZ26490429	seqkit.v0.1_DLS_k0_4333000d4b35eb601366c08c62e79ec1	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576168.fa.gz	
SAMN34576169	SRR24707253	ERZ26490434	seqkit.v0.1_DLS_k0_2bcf6256f2c2aaab7322645fdc60c2df	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576169.fa.gz	
SAMN34576170	SRR24707252	ERZ26490439	seqkit.v0.1_DLS_k0_c4e163477617007450babead380dc221	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576170.fa.gz	
SAMN34576171	SRR24707251	ERZ26490444	seqkit.v0.1_DLS_k0_89a9254d30965fcc4265866dd3336968	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576171.fa.gz	
SAMN34576172	SRR24707250	ERZ26490449	seqkit.v0.1_DLS_k0_807ce32e2a3c527dadb918fce6051301	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576172.fa.gz	
SAMN34576173	SRR24707249	ERZ26490454	seqkit.v0.1_DLS_k0_638556520bc5985abef02665f6259a9c	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576173.fa.gz	
SAMN34576174	SRR24707248	ERZ26490459	seqkit.v0.1_DLS_k0_fea86e4bf90a60543d2f943174138132	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576174.fa.gz	
SAMN34576175	SRR24707247	ERZ26490464	seqkit.v0.1_DLS_k0_8b784dd9a29e9ad81fdf931e684b8328	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576175.fa.gz	
SAMN34576176	SRR24707246	ERZ26490469	seqkit.v0.1_DLS_k0_51196b1b7d6a9a53d8e8791e7d6575b6	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576176.fa.gz	
SAMN34576177	SRR24707244	ERZ26490473	seqkit.v0.1_DLS_k0_08d229ddfb21dcf415edc7fff4d7395b	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576177.fa.gz	
SAMN34576178	SRR24707243	ERZ26490479	seqkit.v0.1_DLS_k0_edabf5b1026b01406598b23f27b8c0b6	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576178.fa.gz	
SAMN34576179	SRR24707242	ERZ26490484	seqkit.v0.1_DLS_k0_28f0ba677334f55af38b230321c496a9	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576179.fa.gz	
SAMN34576180	SRR24707241	ERZ26490488	seqkit.v0.1_DLS_k0_be409ad62cbc45fcd3de2dde72eb9130	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576180.fa.gz	
SAMN34576181	SRR24707240	ERZ26490494	seqkit.v0.1_DLS_k0_2abb5a92dd92e50724e4c71b747f9042	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576181.fa.gz	
SAMN34576182	SRR24707239	ERZ26490498	seqkit.v0.1_DLS_k0_dc9791e5e938f6f0f3429c364abbe40e	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576182.fa.gz	
SAMN34576183	SRR24707238	ERZ26490503	seqkit.v0.1_DLS_k0_c1e31aa192e84ba4ef0a975d852cf3c2	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576183.fa.gz	
SAMN34576184	SRR24707237	ERZ26490508	seqkit.v0.1_DLS_k0_23115cc288a8b94f90d514a4924dabaa	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576184.fa.gz	
SAMN34576185	SRR24707236	ERZ26490513	seqkit.v0.1_DLS_k0_3bd73a3823f25ad7acc031ac42c17052	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576185.fa.gz	
SAMN34576186	SRR24707235	ERZ26490518	seqkit.v0.1_DLS_k0_cd9f5dc677ce7f5a033627ee8a66e659	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576186.fa.gz	
SAMN34576187	SRR24707233	ERZ26490524	seqkit.v0.1_DLS_k0_da19657d9fb85046e571ea19f9a8b474	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576187.fa.gz	
SAMN34576188	SRR24707232	ERZ26490528	seqkit.v0.1_DLS_k0_b3d2176053d05da327be3527503caa2a	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576188.fa.gz	
SAMN34576189	SRR24707231	ERZ26490535	seqkit.v0.1_DLS_k0_9ec4e39ed5d1d297a8a06bb20d76ecff	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576189.fa.gz	
SAMN34576190	SRR24707195	ERZ26490540	seqkit.v0.1_DLS_k0_86f473e45fb8cdba50e299c2f92f24f0	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576190.fa.gz	
SAMN34576191	SRR24707194	ERZ26490544	seqkit.v0.1_DLS_k0_4ffcf373c090dfac2202413c28cd5396	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576191.fa.gz	
SAMN34576192	SRR24707193	ERZ26490549	seqkit.v0.1_DLS_k0_9d54e2ade098b7fcd954b8c3110afb12	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576192.fa.gz	
SAMN34576193	SRR24707192	ERZ26490554	seqkit.v0.1_DLS_k0_a4866a8bcc2cf09572196154e54db37a	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576193.fa.gz	
SAMN34576194	SRR24707191	ERZ26490559	seqkit.v0.1_DLS_k0_0ae76a61ca954c7f77b199447e1b7c4c	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576194.fa.gz	
SAMN34576195	SRR24707190	ERZ26490564	seqkit.v0.1_DLS_k0_36bbeadab26b0bf9922fffb200b43126	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576195.fa.gz	
SAMN34576196	SRR24707189	ERZ26490569	seqkit.v0.1_DLS_k0_111f426e7ce8e84f5cde5f70ee300426	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576196.fa.gz	
SAMN34576197	SRR24707187	ERZ26490574	seqkit.v0.1_DLS_k0_fa3cf6245fa698c7449be92272e84cf8	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576197.fa.gz	
SAMN34576198	SRR24707186	ERZ26490579	seqkit.v0.1_DLS_k0_4770e040d0afd51825c74bf83ce3b91b	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576198.fa.gz	
SAMN34576199	SRR24707185	ERZ26490584	seqkit.v0.1_DLS_k0_8c224334c9389bcd2a173184e0853a6b	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576199.fa.gz	
SAMN34576200	SRR24707184	ERZ26490589	seqkit.v0.1_DLS_k0_b2ec89fc3915374130d8eb179224a5f9	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576200.fa.gz	
SAMN34576201	SRR24707183	ERZ26490594	seqkit.v0.1_DLS_k0_65e516bcf37ff5e3a9bd25bddf22ac77	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576201.fa.gz	
SAMN34576202	SRR24707182	ERZ26490599	seqkit.v0.1_DLS_k0_50036cb58d597f16e147b536a0c2114f	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576202.fa.gz	
SAMN34576203	SRR24707181	ERZ26490604	seqkit.v0.1_DLS_k0_80dadc1ed86a01453389e5ec81594f94	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576203.fa.gz	
SAMN34576204	SRR24707180	ERZ26490609	seqkit.v0.1_DLS_k0_57e6a4343a484480f0e56aac324d08a2	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576204.fa.gz	
SAMN34576205	SRR24707179	ERZ26490614	seqkit.v0.1_DLS_k0_eaa333fe3223915249081721f7daaf96	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576205.fa.gz	
SAMN34576206	SRR24707178	ERZ26490618	seqkit.v0.1_DLS_k0_975ff57f8bafccdfdee03f3a3f6544e1	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576206.fa.gz	
SAMN34576207	SRR24707176	ERZ26490624	seqkit.v0.1_DLS_k0_05f99e94461e7fe566fca38ff1111d6a	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576207.fa.gz	
SAMN34576208	SRR24707175	ERZ26490628	seqkit.v0.1_DLS_k0_c3e752b8f6cda16bb62838f4a98921c6	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576208.fa.gz	
SAMN34576209	SRR24707174	ERZ26490634	seqkit.v0.1_DLS_k0_16bfcdfae901f4be2e3f40b3045a1b4e	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576209.fa.gz	
SAMN34576210	SRR24707173	ERZ26490639	seqkit.v0.1_DLS_k0_6eeabcf370a6b187c23ce24089db07d9	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576210.fa.gz	
SAMN34576211	SRR24707172	ERZ26490643	seqkit.v0.1_DLS_k0_5a0f5865ec95817759529ec9ed3befe8	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576211.fa.gz	
SAMN34576212	SRR24707171	ERZ26490649	seqkit.v0.1_DLS_k0_872f900ba58c8a4c171b5a464520c77f	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576212.fa.gz	
SAMN34576213	SRR24707170	ERZ26490653	seqkit.v0.1_DLS_k0_4cb0122acf1fba50ded0809e1311bd27	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576213.fa.gz	
SAMN34576214	SRR24707169	ERZ26490658	seqkit.v0.1_DLS_k0_18e47d030f4fd3000f7d2827c1cf8097	PASS	1	Incr_release.202408	Pseudomonas aeruginosa	Pseudomonas aeruginosa	T	Pseudomonas aeruginosa	PASS	PASS	atb.assembly.incr_release.202408.batch.146.tar.xz	https://osf.io/download/66d9b6faf69050cdc3a3d1d2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN34576214.fa.gz	
